27532,9347.528622242393
27533,5473.589479942488
27534,5542.547482020442
27535,17815.695204100324
27536,4446.383701229889
27537,7867.734334233263
27538,3347.1432391630888
27539,4128.707225950141
27540,2891.845645502952
27541,4685.271618396588
27542,5765.002560273755
27543,3608.120020393196
27544,15756.206278695041
27545,7036.551226348483
27546,2819.403574988016
27547,6497.647117346638
27548,3748.887415082211
27549,4893.621993294629
27550,4619.934320457213
27551,6803.811642976963
27552,7121.437241081463
27553,6719.967017787796
27554,8409.056996806536
27555,12388.316253963627
27556,7976.898226048034
27557,9191.704916415809
27558,10629.45957649638
27559,6679.484818996203
27560,7708.0610586862895
27561,6447.187571085346
27562,6936.667147696655
27563,6830.310515531501
27564,10732.43241858241
27565,4180.815328981028
27566,5337.084880977964
27567,8094.441026412307
27568,11141.708470394737
27569,3200.9615654666545
27570,4428.269851843952
27571,9244.510998728985
27572,5684.074562668744
27573,7799.507062641342
27574,7558.775576528965
27575,5488.957158885454
27576,14131.158092982272
27577,8821.293932297609
27578,8261.651026947202
27579,19221.67130419277
27580,4745.6598979573955
27581,3182.8965087683064
27582,3798.0942510966315
27583,6412.96234231632
27584,24455.239490273685
27585,5717.930968534261
27586,5359.809184936286
27587,4503.838141771289
27588,7629.43821686636
27589,8139.578042547593
27590,6334.28004856881
27591,23123.964307519364
27592,15178.532071356276
27593,5477.099758388669
27594,13719.947622155518
27595,5783.230929103241
27596,3422.069010788433
27597,4545.281541607952
27598,7351.72956863638
27599,9701.845984234737
27600,4637.503811505972
27601,3002.134303669669
27602,6269.147896115622
27603,5472.683843037412
27604,4121.469586020887
27605,3788.5362281724315
27606,4134.090769726816
27607,11284.547103629073
27608,12759.550775481694
27609,11258.664502057149
27610,10266.984209304468
27611,5159.930780751963
27612,4046.5062446998336
27613,7929.75642367731
27614,11995.183582987507
27615,7645.519311780304
27616,10181.052766290113
27617,4960.804303172734
27618,13351.253362369456
27619,13319.610524132559
27620,5185.998248398861
27621,5643.589131639108
27622,3921.9052157975093
27623,4335.9244684064115
27624,10243.956360113198
