27532,8622.516084847992
27533,5557.028699255346
27534,5442.020431947183
27535,18807.54535871794
27536,4123.468793035276
27537,7750.021686444336
27538,3371.1193318778314
27539,4143.658391599097
27540,2869.7527704696067
27541,5064.3263902771105
27542,5853.548850725348
27543,3339.195796229391
27544,17369.76946566823
27545,7130.685040001295
27546,2787.52482518559
27547,6440.698846252237
27548,3453.038674836025
27549,5233.209123388474
27550,4408.496507221118
27551,6790.817786984067
27552,6939.34260752483
27553,6685.166785406656
27554,8281.381648071978
27555,12633.047628906543
27556,7733.228682062954
27557,8483.283417600633
27558,10494.93608660448
27559,6656.829981536619
27560,7742.577690066194
27561,6036.359692282512
27562,6933.882111510884
27563,6380.736162970405
27564,10503.67853239072
27565,4081.4962345385748
27566,5309.665358678098
27567,8266.285711854314
27568,11697.399639264622
27569,2967.1757570823124
27570,4156.442765907429
27571,8474.09536774169
27572,5826.680706140831
27573,7753.845411641513
27574,7498.089389677468
27575,5367.166326787456
27576,15873.726809000716
27577,8472.219466940043
27578,8177.615249184689
27579,19208.200715097704
27580,4882.38061341836
27581,2956.4237668820824
27582,3830.459379216403
27583,6380.736162970405
27584,23694.176069743597
27585,5726.069207330336
27586,5382.0147421409565
27587,4153.817699673041
27588,7552.7768940268725
27589,8177.615249184689
27590,6685.166785406656
27591,22886.964910509436
27592,17051.893436112176
27593,5498.576466593344
27594,15550.363492362843
27595,5848.55488874455
27596,3267.1798856225155
27597,5080.415401463357
27598,7428.778575386817
27599,9086.761767864753
27600,4400.629107142178
27601,2907.4352918425366
27602,6305.254705850817
27603,5429.6100261299325
27604,4091.890599578731
27605,3784.4049201113476
27606,4010.068486631969
27607,12076.562966683341
27608,12633.047628906543
27609,11537.509367634888
27610,9570.26456029046
27611,5284.557128591463
27612,4020.8089166178734
27613,7970.402416607037
27614,12820.281465045073
27615,7636.243514071983
27616,10140.794743181388
27617,5218.731977032273
27618,15380.192492661283
27619,15287.05602770871
27620,5302.480431923667
27621,5792.135089703036
27622,3882.1751920933966
27623,4312.529009969316
27624,9413.641528763315
27625,4147.510870952963
27626,4089.920878996282
27627,6095.824404864199
27628,3340.356669055502
27629,12764.59897174122
27630,4678.48854902403
27631,8475.275144869547
27632,5286.932472598229
27633,6405.338870127026
27634,2048.6314339423225
27635,8600.432830174144
27636,7239.035276318527
27637,18885.231477018766
27638,4013.185665341488
27639,5853.548850725348
27640,4107.795501408972
27641,4032.0681130233243
27642,6022.143627870435
27643,4959.40915591066
27644,5212.969911579821
27645,11845.28173786478
27646,15457.227027410272
27647,8542.814616529047
27648,17369.76946566823
27649,5764.671617600528
27650,5322.466605374135
27651,3446.748988346553
27652,11492.05737402373
27653,4916.029307518036
27654,6031.602545129404
27655,5961.397362242237
27656,12633.047628906543
27657,16908.10911464304
27658,4260.295264491093
27659,8471.158819600925
27660,3445.95163391883
27661,10104.536285845828
27662,4131.881763110907
27663,8542.814616529047
27664,5382.0147421409565
27665,2693.0566773113137
27666,16259.276910118644
27667,6092.286432827423
27668,2964.981003037053
27669,6942.62748139816
27670,25912.13511554801
27671,5433.4389242896805
27672,3149.632848423633
27673,3522.439235968215
27674,5865.416452303815
27675,4613.164427204758
27676,18277.36807246391
27677,3836.172236286742
27678,22924.82652419798
27679,19853.46900542743
27680,4861.549058103274
27681,5314.159338277286
27682,4952.750825831599
27683,4114.525095917237
27684,19528.11589796533
27685,6233.744884652685
27686,5382.0147421409565
27687,5248.079007888219
27688,17504.16111674781
27689,5321.253637137017
27690,2857.3963406821954
27691,5895.706687901359
27692,8177.615249184689
27693,6380.736162970405
27694,5154.194397002879
27695,18324.830730432117
27696,6936.807961839617
27697,4821.896635974403
27698,4148.987848326774
27699,3698.825442397856
27700,19644.699733115296
27701,17337.230718438408
27702,5137.775864415856
27703,2756.2808966886823
27704,17014.639673044832
27705,9570.26456029046
27706,10615.6073536034
27707,6093.0834955803375
27708,4045.262647834
27709,3962.484799906616
27710,17420.429796436485
27711,3814.0996186612356
27712,17867.938234189987
27713,11675.955474512604
27714,5250.381906041987
27715,25623.855772658255
27716,9166.463236183698
27717,2859.1159894269936
27718,6411.077935412671
27719,25766.396485705325
27720,17348.293937398816
27721,5241.8035100361385
27722,5291.381935216867
27723,5856.3179848136815
27724,7742.577690066194
27725,9163.28348979552
27726,19651.524354829748
27727,3136.0758463949596
27728,3337.232356287142
27729,8286.323007294663
27730,3488.729386538232
27731,10330.85462226518
27732,19149.37950942402
27733,15257.468952130146
27734,8622.516084847992
27735,22962.767645587915
27736,4495.237638193707
27737,7395.199649374179
