27532,9496.255923949573
27533,5520.123462642792
27534,5705.7032910080925
27535,19171.163948396985
27536,4292.907859018224
27537,9087.569773246061
27538,3534.5916164885834
27539,3664.230955046798
27540,2941.9118615371017
27541,4477.236177376746
27542,5815.498072647925
27543,3542.6108330826337
27544,12600.158465694483
27545,7275.066771812831
27546,3006.4679308201253
27547,6942.5016314183595
27548,3553.8714828610564
27549,4661.476898216279
27550,4462.487521960229
27551,6838.141512351606
27552,7215.073152607918
27553,6430.676197653456
27554,8324.030311413402
27555,10174.418603490387
27556,8351.70104046899
27557,10191.12236427746
27558,9958.39408396074
27559,6807.126140236741
27560,8285.476321941796
27561,7317.5559615940665
27562,6807.2713110822715
27563,6733.842207085595
27564,9207.159777205923
27565,4310.859426391724
27566,4797.584367251442
27567,7531.21107078034
27568,12195.91111415483
27569,2827.771017442069
27570,4546.812266696186
27571,9699.52854596822
27572,6005.513159741428
27573,7614.593487460032
27574,7465.089437653631
27575,5753.1627848918315
27576,12217.529004057049
27577,8151.730498338522
27578,8196.68711631469
27579,11986.379953523883
27580,5041.311806752579
27581,2779.035512348126
27582,3938.0883914501187
27583,7209.881132100273
27584,22776.274420384987
27585,6058.946024453289
27586,5724.940528479275
27587,4228.199874830896
27588,7743.873050879969
27589,7972.685378654833
27590,7458.488980123835
27591,19324.061362814617
27592,13566.142890295008
27593,5901.568738877181
27594,14564.877102462488
27595,5348.245057172485
27596,3447.1908942897157
27597,5036.01330874086
27598,7493.929727642293
27599,9029.194711363
27600,4526.9627057060425
27601,2895.680316597729
27602,5973.699467979232
27603,6125.033434004686
27604,4295.795638267848
27605,4003.7753983153434
27606,3860.168649334928
27607,10458.103611447748
27608,14493.343525837317
27609,10893.697694593133
27610,9485.059942296795
27611,4847.274398945501
27612,4325.021968078547
27613,8235.490389759467
27614,11729.503890205675
27615,7810.726644091812
27616,11942.177865907499
27617,4538.9021228910915
27618,13446.185108362475
27619,11822.980275453252
27620,4694.141818182521
